id	text	HS	TR	AG
3769	@Ohio_Buckeye_US @ cajunchick25 fattest..ugliest send their dirty bastards! # BuildThatWall!	1	0	1
3770	Pope to explore links between poverty and migration https://t.co/1Yt7l43uL3	0	0	0
3771	Pope explored the link between poverty and migration https://t.co/1Yt7l43uL3	0	0	0
3772	@ThomMAGA The wall is military readiness for the safety/security of the people of the United States. #BuildThatWall	1	0	0
3773	Wall is the safety of military preparation @ThomMAGA / security of the US population. #BuildThatWall	1	0	0
3774	Join American Sheriffs to Secure Americas Borders! #BuildThatWall	1	0	1
3775	To ensure the American frontier sheriff with us for! #BuildThatWall	1	0	1
3776	ICE protester who scaled Statue of Liberty identified as Congolese immigrant with a record of assaulting a cop https://t.co/tuM7Z55XkU Lol,leftists step into crap with this one...	1	1	1
3777	Statue of Liberty ICE rise to protests https://t.co/tuM7Z55XkU records of assault on a police officer leftist garbage rather than roll, check the Congo immigrants ...	1	1	1
3778	@JxhnBinder Too bad Mitch McConnell and Paul Ryan arent listening and/or dont care. Its time to fully fund the border wall or @realDonaldTrump should shut down the government. Need to make eVerify mandatory and end chain migration. #BuildThatWall #MAGA	1	0	0
3779	Mitch, too bad @JxhnBinder maekkonelwa Paul Ryan Listening / TKO spent the five weeks. Fully invested wall border or the time to close the @realDonaldTrump government. EVerify requires an end to forced migration and chain. #BuildThatWall #MAGA	1	0	0
3780	@DeptofDefense @SJAFB Hunt illigal refugees by dogs to save the USA from bad elements !	1	0	1
3781	Refugees @DeptofDefense @SJAFB illigal Hound Rescue is a bad element of the United States!	1	0	1
3782	The mayor of a Lebanese town has had cause to believe the arc of his town’s ordeal is at last bending toward a little less misery—if only for his constituents. The Syrian refugees are still living a nightmare. https://t.co/lrfQHYxirE	0	0	0
3783	The market town of Lebanon is no reason to think that if the terrible experience of the city of Arc, the end of a little less unhappy by their Flex components. Syrian refugees are living a nightmare. https://t.co/lrfQHYxirE	0	0	0
3784	Child care worker charged with sexually assaulting eight children at Southwest Key immigration shelter https://t.co/V1Cf39dm32	0	0	0
3785	Eight key personnel charged with sexually assaulting child southwest charges in two weeks shelter for children https://t.co/V1Cf39dm32	0	0	0
3786	#BuildThatWall #IllegalImmigration get these people the hell out of our country	1	0	1
3787	Our country #BuildThatWall #IllegalImmigration out people dodaecheeul	1	0	1
3788	#Withrefugees @tyrusmaina @nyamoriv https://t.co/E689VHgMIy	0	0	0
3789	#Withrefugees @tyrusmaina @nyamoriv https://t.co/E689VHgMIy	0	0	0
3790	55 illegal immigrants rescued from inside 100 degree tractor-trailer AGAIN #BuildTheWall #SendThemBack	1	0	0
3791	Recovered in (55) Articles 100 degrees semitrailers #BuildTheWall #SendThemBack	1	0	0
3792	To help them go home? https://t.co/yn72lJKzHm	0	0	0
3793	To be able to go to that house? https://t.co/yn72lJKzHm	0	0	0
3794	Right Wing Politicians &amp; Warmongers:We want to drop lots of bombs on the Middle East and African Countries.  We’ll make lots of money.Right Wing Politicians &amp; Warmongers: Fuck off back to your own country, you immigrants.Obviously no braincells amongst the Right Wing.	1	0	1
3795	Right policy & A; War provocation: We drop a lot of bombs in the Middle East and Africa. Let's money.Right Allah policies and amplifier lot of make-up; Ass, right wing in their own country without immigrants.Obviously Braincells: war provocation.	1	0	1
3796	My latest: For one immigrant woman, the Trump administration’s family separation policy may end up costing her life — and that of her ten-year-old son. https://t.co/qhK72439T3	0	0	0
3797	My final: In the case of migrant women, there are families separated Trump policy management can be done cost his life - his son decades. https://t.co/qhK72439T3	0	0	0
3798	#information_warfare https://t.co/Xhog32ZV6g	0	0	0
3799	#information_warfare https://t.co/Xhog32ZV6g	0	0	0
3800	Germany, France and Malta agree to take in boat migrants https://t.co/BUj5nYpPdy	0	0	0
3801	Germany, France, Malta https://t.co/BUj5nYpPdy undertakes to adopt the boat migrants	0	0	0
3802	Youth #Care Worker Accused of Sexually Abusing #Immigrant Boys - #PrescientInfo https://t.co/4htQKYxCxX	0	0	0
3803	Youth workers #Care prosecute sexual abuse allegations #Immigrant boy - #PrescientInfo https://t.co/4htQKYxCxX	0	0	0
3804	More than 600 migrants force entry into Spain's African exclave of Ceuta https://t.co/MKGALvBLaK	0	0	0
3805	More than 600 African migrants to force entry to the territory of Ceuta, Spain https://t.co/MKGALvBLaK	0	0	0
3806	We, The People want the Wall Funding NOW!! Shut it down @realDonaldTrump #WRWY Also, We, The People want the DACA ILLEGALS sent back to their Countries of Origin!! @LindseyGrahamSC is wrong about these things. #DrainTheSwamp #BuildThatWall #BuildTheWall #MAGA #WWG1WGA #KAG	1	0	1
3807	We want people in the financial and walls! We @RealDonaldTrump more closed #WRWY people illegal transfer of one DACA desired station again! @LindseyGrahamSC is wrong about these things. #DrainTheSwamp #BuildThatWall #BuildTheWall #MAGA # WWG1WGA #KAG	1	0	1
3808	Stand with immigrant communities. Add your name against the citizenship question that will undermine accuracy of the census and underfund our communities. #SaveTheCensus. https://t.co/sWqQRgNh7e	0	0	0
3809	Books and immigrant communities. Add your name to the question of citizenship, it will undermine the accuracy and adequate funding of the census of our society. #SaveTheCensus. https://t.co/sWqQRgNh7e	0	0	0
3810	IS-puppets tried to roll me over three times! One tried to start a fight on the streets, without success. Even when i never attacked them, guess i'm simply an infidel. Some of the first refugees in 1993 also attacked me without reason, so i absolutely know what i'm talking about!	1	0	1
3811	Trying to turn around three times - is a doll! We do not succeed, I started a fight in the street. Do not attack, I think the pagans. I am part of the 1993 Refugee first so I can see what you're saying is, they also attacked me for no reason!	1	0	1
3812	This should be every country. They come here seeking asylum, better life then become a burden to our financials system and criminal system. Why do we allow this. #DeportThemAll. No respect for #America. @realDonaldTrump #BuildThatWall #MAGA #PatriotsUnited #ApologyTourIsOver	1	0	0
3813	This should all countries. They come seeking asylum here, are a better boiling burden on the system and the penal system in our financial stocks. Why we do not allow this. #DeportThemAll. Without respect for #America. @realDonaldTrump #BuildThatWall #MAGA #PatriotsUnited #ApologyTourIsOver	1	0	0
3814	Please be sure to share this widely with #MAGA #MakeAmericaGreatAgain #MAGA2020 #tcot #DrainTheDeepState #DrainTheSwamp #BuildThatWall #Deplorables @realDonaldTrump @POTUS #totallyrealnews	1	0	0
3815	Please share widely #MAGA #MakeAmericaGreatAgain # MAGA2020 #tcot #DrainTheDeepState #DrainTheSwamp #BuildThatWall #Deplorables @realDonaldTrump @POTUS #totallyrealnews	1	0	0
3816	Facebook's new political advertising policy denounced by immigrant, civil rights groups - https://t.co/v4X1rqRCdN #advertising #reviews https://t.co/krUioEnOEy	0	0	0
3817	On Facebook new policy on political advertising and immigrant rights groups have criticized - https://t.co/v4X1rqRCdN #Advertising #reviews https://t.co/krUioEnOEy	0	0	0
3818	there are also places on our Arabic, Bengali &amp; Latin American Spanish classes from January. These have been running since Sept, so not suitable for absolute beginners, but great if you want to brush up. Fees from Â£5/hr &amp; all profits go to our free ESOL classes for refugees (2/3)	0	0	0
3819	Our Arabic, there is a place for Bengali & A; Americans Month in Spanish class. They are after September, it works for beginners does not fit, but you want to see. Price of £ 5 / hr A; All profit (2/3) to move the refugees to free ESOL classes	0	0	0
3820	Luigi Fugazy was a ‘padrone’ to the South Village Italian immigrant community at the turn of the 20th century. Learn how his beneficence helped thousands of his fellow countrymen, and how he was mourned when he died on this day in 1930: https://t.co/41GHKC6xAq https://t.co/UMjvQSlwNm	0	0	0
3821	The benefits are Fugazy Louisiana to have helped thousands of their own country is around southern Italy, who 20 Learning century, how in 1930 he shouted immigrants 'padrone' community, when he there died that day: HTTPS for: / / t .co / 41GHKC6xAq https://t.co/UMjvQSlwNm	0	0	0
3822	This is a riveting investigative story @kcstar uncovering Kobach as the Lyle Lanley of anti-immigrant ordinances https://t.co/OOpERXA5Iy	0	0	0
3823	Kobach found in this anti-immigrant ordinance Lyle Lanley https://t.co/OOpERXA5Iy @kcstar research Origami	0	0	0
3824	Why is it so hard to understand. They are not immigrants. Immigrants come here legally and follow the rules and laws. Illegals are just that. Illegal = criminal. They are not law abiding.  https://t.co/8qRyKJ4ugY	1	0	1
3825	Why is it so difficult to understand. They are not immigrants. Immigrants come here legally and follow the rules and laws. There are illegal immigrants. Illegal = criminal. They do not comply with the law. https://t.co/8qRyKJ4ugY	1	0	1
3826	#BringBackOurBorders #HillaryClinton #IllegalImmigration #Clinton#Democrats could EASILY fix the problem with ‘˜separating children’ if they desired, but they really don’t care about the... https://t.co/JtqJciFsTA	0	0	0
3827	"If they want #BringBackOurBorders #HillaryClinton #IllegalImmigration # # Democrat Clinton easily ~ ""to be solved, but a separate children's issues, they really do not care about ... https://t.co/JtqJciFsTA"	0	0	0
3828	Today @npnewamericans alongside immigrant rights groups across the country, filed a FOIA with @USCIS to demand accountability &amp; transparency over why there’s over 753,000 immigrants still waiting for citizenship, sometimes over 20 months.  #TearDownThe2ndWall #NaturalizeNOW https://t.co/IqBStDvHYE	0	0	0
3829	It filed a FOIA that is responsible for the following day @npnewamericans human rights organizations in the country needs immigrants @USCIS & A; 753,000 immigrants are more transparent Why is there more than 20 months waiting times, citizenship. # TearDownThe2ndWall #NaturalizeNOW https://t.co/IqBStDvHYE	0	0	0
3830	We need to be shouting NO!! very loudly if this happens.  The refugee situation is much more important than the... https://t.co/dYIrnJ6o1p	0	0	0
3831	We hear a NO! This one is hard to occur. The refugee situation is much more important ... than https://t.co/dYIrnJ6o1p	0	0	0
3832	Live: US child migrants, #Macron US trade deal, #NorthKorea returns US #War remains https://t.co/vpcnDiK9Ds	0	0	0
3833	Live: American migrant children, #Macron trade agreement the United States to obtain US #NorthKorea #War break https://t.co/vpcnDiK9Ds	0	0	0
3834	@ChenGonSol @phoenixkhost @phillycustoms But let’s just bring this back down to level for a second. What would you do in this situation? 15-20 million illegal immigrants. What plan of action would you take?	0	0	0
3835	@ChenGonSol @phoenixkhost @phillycustoms, but we will take two beonjjaeyi. What will you do in this situation? 15-20000000 illegal immigrant. You will be planning?	0	0	0
3836	Last week, Her Justice staff members spoke about immigrant detention, focusing on the inhumane treatment and poor conditions they observed volunteering at South Texas Family Residential Center in Dilley, TX and how chaotic policy changes continue to adversely affect detainees. https://t.co/yfo5J36qlk	0	0	0
3837	Last week, members of the judiciary focuses on the inhuman treatment and Dilley, TX confusion and poor conditions of political changes observed in the volunteers from the South Texas Family Center, and continue to negatively affect prisoners talk about immigration detention. https://t.co/yfo5J36qlk	0	0	0
3838	Not according to the holes in Denmark https://t.co/KloVa6hs1t https://t.co/zbveCEsdlW	0	0	0
3839	Denmark https://t.co/KloVa6hs1t https://t.co/zbveCEsdlW not agree with holes	0	0	0
3840	Ferrari Crashes After New CEO Throws Marchionne Under The Bus https://t.co/FpkcGf6p4U https://t.co/EawyJXE2mL	0	0	0
3841	Ferrari bus https://t.co/FpkcGf6p4U https://t.co/EawyJXE2mL conflict arose after the new CEO mareuchi Lanzarote below	0	0	0
3842	Given a stage, refugees can shine. And given opportunity, they can thrive.You can now see the entire #TEDxKakumaCampâŒ show! Share your favorite talks with your friends, and tell us what you think, right here âž¡ï¸ https://t.co/e3vYZWHDwP https://t.co/nqTBSY9m28	0	0	0
3843	Given the scenario, you can light a refugee. And sometimes thrive.You You can now view the entire show Œ # TEDxKakumaCampâ! Sharing a conversation with friends here and tell âž¡ï¸ https://t.co/e3vYZWHDwP https://t.co/nqTBSY9m28 comments	0	0	0
3844	Now again in office. Orban starts his next 4 years with a complete majority in Hungarian parliament. The fighter against refugees and Soros says the liberal Europe is past, now he want to establish an European christian political reformation. https://t.co/GdnDiMc86A	0	0	0
