id	text	HS	TR	AG
6526	"60,000 immigrants https://t.co/TxaORWni2e ""deaths since 2000"	0	0	0
6527	"60,000 immigrants died since 2000 ""UN https://t.co/TxaORWni2e"	0	0	0
6528	#QAnon #AskTheQ #TryHarderMSM #SpyGate #DeclassifyFISA #StopTheInvasion https://t.co/D9PcEj4AgW	0	0	0
6529	#QAnon #AskTheQ #TryHarderMSM #SpyGate #DeclassifyFISA #StopTheInvasion https://t.co/D9PcEj4AgW	0	0	0
6530	#QAnon #AskTheQ #TryHarderMSM #SpyGate #DeclassifyFISA #StopTheInvasion https://t.co/D9PcEj4AgW	0	0	0
6531	In Mexico & CanadaONLY NATIVE BORN CITIZENS ARE ALLOWED TO VOTE IN THEIR ELECTIONS & EXCLUDES NATURALIZED CITIZENS!We should do the same in U.S.A.#RETWEET#RESIST#ThursdayThoughts #TrumpKnew Help #BuildThatWall @ #EndDACA#TheFive	1	0	1
6532	CanadaOnly indigenous Mexican citizens can use to vote in elections and deny naturalized citizens! We must resist the same ThursdayThoughts USA # Number Number of retweets #TrumpKnew Help #BuildThatWall @ # # EndDACA TheFive	1	0	1
6533	CanadaONLY in Mexico and native citizens are allowed to vote them in their ELECTIONS AND EXCLUDES naturalized citizens! We must do the same in U.S.A. # # # RESIST ThursdayThoughts Retweet #TrumpKnew Help #BuildThatWall @ # # EndDACA TheFive	1	0	1
6534	@realDonaldTrump @VP @SecNielsen This needs to be stopped! Please investigate!#EndIllegalImmigration #EndVoterFraud #EndIllegalVoting #StopFundingSF#VoteRed2018#VoteRepublican2018#EndSancturyCities #BuildThatWall	1	0	0
6535	@realDonaldTrump @VP to @SecNielsen This must stop! Please contact us! #EndIllegalImmigration #EndVoterFraud #EndIllegalVoting # # # # VoteRepublican2018 StopFundingSF VoteRed2018 EndSancturyCities #BuildThatWall	1	0	0
6536	@realDonaldTrump @VP @SecNielsen This must be stopped! Please inquire! #EndIllegalImmigration #EndVoterFraud #EndIllegalVoting # # # # VoteRepublican2018 StopFundingSF VoteRed2018 EndSancturyCities #BuildThatWall	1	0	0
6537	"Hungary's New laws target Muslim migrants ""to preserve Christian culture of Europe"" - Free Speech Time - https://t.co/gm1G7GraN4 @ISupport_Israel"	1	0	1
6538	"Free time voice - the new law is ""to preserve the culture of Christian Europe,"" the goal of a Muslim immigrant from Hungary https://t.co/gm1G7GraN4 @ISupport_Israel"	1	0	1
6539	"Hungary's new laws are aimed at Muslim immigrants ""to preserve Christian culture of Europe"" - Time Free Speech - https://t.co/gm1G7GraN4 @ISupport_Israel"	1	0	1
6540	Listen to Mama Kuo's story of how director/writer @SerenaCKuo overcame language differences as an #immigrant and young teen. See more of what inspired our film at https://t.co/PWGCLXLgx4 10 days left, support this film now! #asianamerican #qwoc #femalefilmmaker #supportindiefilms https://t.co/bDNjzpVz79	0	0	0
6541	Listen to the director / writer #immigrant for the story of how @SerenaCKuo beyond the differences of the same language and the mother Kuo. Learn about our film inspired https://t.co/PWGCLXLgx4 the left do to support the 10 days Currently this film! #asianamerican #qwoc #femalefilmmaker #supportindiefilms https://t.co/bDNjzpVz79	0	0	0
6542	Listen to the story of how the director / writer surpassed @SerenaCKuo language differences as a teenager #immigrant and Mama Kuo. See more about what inspired our film https://t.co/PWGCLXLgx4 10 days left support this movie now! #asianamerican #qwoc #femalefilmmaker #supportindiefilms https://t.co/bDNjzpVz79	0	0	0
6543	1956 America Still Had God...: https://t.co/a1cmAj87hD via @YouTube  beneath the cross of Jesus...what would wash away my sin Jesus Blood...	0	0	0
6544	Jesus will forgive the blood of Jesus on the cross ... https://t.co/a1cmAj87hD by the following @YouTube ...: 1956, the United States was still God.	0	0	0
6545	1956 America still had the God ...: https://t.co/a1cmAj87hD via @YouTube under the cross of Jesus ... what would give forgiveness of Jesus Blood ...	0	0	0
6546	In addition to the vast problems coming across our open border, 1 RARELY mentioned = drug resistant diseases. TB, superbugs or exotic diseases few Americans have a resistance to. #HouseGOP @SenateGOP @GOP @GOPChairwoman @KellyannePolls @Jim_Jordan #BuildTheWall #BuildThatWall	1	0	0
6547	In addition to our open border = 1 drug resistance rarely crossed an important issue that is not mentioned diseases. TB or American, some exotic disease resistance. #HouseGOP @SenateGOP @GOP @GOPChairwoman @KellyannePolls @Jim_Jordan #BuildTheWall #BuildThatWall	1	0	0
6548	In addition to the major problems that come across our open border, SELDOM = 1 mentioned drug-resistant diseases. TB, or exotic diseases superbugs few Americans have resistance. #HouseGOP @SenateGOP @GOP @GOPChairwoman @KellyannePolls @Jim_Jordan #BuildTheWall #BuildThatWall	1	0	0
6549	All governments with a record of human rights violations resent being criticized about their excesses, including the #US. However, #Saudi claims that #Canada violated its “sovereignty” by urging the release of women’s rights activists are an overreaction, to say the least. https://t.co/qWAHTBix83	0	0	0
6550	"All governments have committed violations of the #US, including their right of criticizing the excesses of human rights. But #Saudi #Canada is an alleged violation of its ""sovereignty"" for the release of women's rights activists, that is, to say the least, irritability. https://t.co/qWAHTBix83"	0	0	0
6551	"All governments with a record of human rights violations resent being criticized for their excesses, including #US. However, claims that #Saudi #Canada violated its ""sovereignty"", urging the release of activists of women's rights are an overreaction, to say the least. https://t.co/qWAHTBix83"	0	0	0
6552	@RedPillBlackMan @Megan4MAGA No 2 ways around it!! Vote Red!!! #MAGA #KAG #BuildTheWall #NoDACA	1	0	0
6553	No two ways around Megan4MAGA @ @RedPillBlackMan! Vote Red! #MAGA #KAG #BuildTheWall #NoDACA	1	0	0
6554	@RedPillBlackMan @ Megan4MAGA No two ways around it !! Vote Red !!! #MAGA #KAG #BuildTheWall #NoDACA	1	0	0
6555	@CNNPolitics I don't care even if you cook those illegals for breakfast #DeportThemAll #BuildTheWall #IllegalAliens #NoDACA #MAGA #Trump2020	1	0	1
6556	@CNNPolitics I do not care about the illegal kitchen in the morning #DeportThemAll #BuildTheWall #IllegalAliens #NoDACA #MAGA # If Trump2020	1	0	1
6557	@CNNPolitics I do not care, even if those illegal kitchen for breakfast #DeportThemAll #BuildTheWall #IllegalAliens #NoDACA #MAGA # Trump2020	1	0	1
6558	The #OpioidCrisis begins at the border! #DrugSmugglers #HumanSmugglers #StopTheInvasion we cannot have Mitch McConnell as @SenateMajLdr he is useless. #BuildTheWall #DeportThemAll #NoAmnestyEver	1	0	1
6559	#OpioidCrisis begins at the border! @SenateMajLdr useless to #DrugSmugglers #HumanSmugglers #StopTheInvasion can not have Mitch McConnell. #BuildTheWall #DeportThemAll #NoAmnestyEver	1	0	1
6560	The #OpioidCrisis starts at the border! #DrugSmugglers #HumanSmugglers #StopTheInvasion can not have Mitch McConnell as @SenateMajLdr is useless. #BuildTheWall #DeportThemAll #NoAmnestyEver	1	0	1
6561	#UK 'will lose track of many #EU migrants' https://t.co/ZU3GHJm0R5	0	0	0
6562	"#UK is ""lost track of the number of immigrants #EU"" https://t.co/ZU3GHJm0R5"	0	0	0
6563	#UK 'loses track of many migrants #EU' https://t.co/ZU3GHJm0R5	0	0	0
6564	"Top EU commissioner calls to deport all illegal immigrants back to where they came from ""Europe can not handle this anymore"" - Free Speech Time - https://t.co/fCuKj7IvHF @ISupport_Israel"	1	0	0
6565	"Free time voice - - https://t.co/fCuKj7IvHF @ISupport_Israel top European Commissioner calls for the deportation of all illegal immigrants come from ""Europe can not handle more than"" where are they"	1	0	0
6566	"Top EU commissioner calls for deporting all illegal immigrants back to where they came from ""Europe can not handle this anymore"" - Time Free Speech - https://t.co/fCuKj7IvHF @ISupport_Israel"	1	0	0
6567	Mnangagwa inauguration date still up in the air – Nehanda Radio https://t.co/wC96Ec475X #Zimbabwe	0	0	0
6568	Mnangagwa opening date is still up in the air - Nehanda Radio https://t.co/wC96Ec475X #Zimbabwe	0	0	0
6569	Mnangagwa opening date is still up in the air - Nehanda Radio https://t.co/wC96Ec475X #Zimbabwe	0	0	0
6570	Separated Immigrant Child Dies Shortly After Release from ICE Jail https://t.co/d8LeJucOTq via @democracynow	0	0	0
6571	The immigrants children die soon after released by the ICE separation https://t.co/d8LeJucOTq @democracynow	0	0	0
6572	Separated immigrant child Dies Shortly after leaving prison through ICE https://t.co/d8LeJucOTq @democracynow	0	0	0
6573	@DonaldJTrumpJr It's kind of funny, really. Were the space aliens illegal? Now we need a wall & a roof! I think this country has gone totally nuts. God Bless @realDonaldTrump for his strength & courage. #BuildThatWall and if he blocks the democrats out, t	1	0	1
6574	Type @ DonaldJTrumpJr fun, really in. Were illegal immigrants? Now we need the walls and roof! I think this country has been completely insane. @RealDonaldTrump God bless you for your strength and courage. They crash the party #BuildThatWall,	1	0	1
6575	type @DonaldJTrumpJr's funny, really. Were illegal aliens? Now we need a wall and a roof! I think this country has gone totally crazy. God Bless @realDonaldTrump for his strength and courage. #BuildThatWall and if he blocks out the Democrats,	1	0	1
6576	as the immigrant numbers swell and breed, the UK is being prepared for racial and cultural replacement across the islands. https://t.co/xgeffu4gCB	0	0	0
6577	The number of immigrants and ethnic expansion, the United Kingdom has over the island ready to replace race and culture. https://t.co/xgeffu4gCB	0	0	0
6578	as the number of immigrants swell and race, the UK is preparing for racial and cultural substitution through the islands. https://t.co/xgeffu4gCB	0	0	0
6579	They do not need them, I do not need them nor do I require them to enrich my life. #Stoptheinvasion #Brexit #Sodyoueu #Nosurrender	1	0	1
6580	They do not need I do not need to request to enrich my life. #Stoptheinvasion #Brexit #Sodyoueu #Nosurrender	1	0	1
6581	They do not need, do not need nor do I require them to enrich my life. #Stoptheinvasion #Brexit #Sodyoueu #Nosurrender	1	0	1
6582	President @realDonaldTrump @GOP We FULLY EXPECT that you WILL receive taxpayer money to #BuildThatWall IMMEDIATELY! cc: @SenateMajLdr If you guys don't know how SERIOUS we are, you WILL find out when we vote you OUT for NOT going with the #MAGA agenda!	1	0	1
6583	President @realDonaldTrump @GOP We are confident that receive money from the taxpayer immediately #BuildThatWall! CC: You will find that not to go on the agenda of #MAGA when we vote @SenateMajLdr, if they do not know how serious you are!	1	0	1
6584	President @realDonaldTrump @GOP We are confident that you will receive money from the taxpayer to #BuildThatWall IMMEDIATELY! CC: @SenateMajLdr If you do not know how serious they are, you will find that when we vote OUT to not go with the #MAGA agenda!	1	0	1
6585	Just ten countries look after 12.5 million of world's 20 million non-Palestinian refugees, and nine of those are in developing regions, not rich ones - UN @Refugees https://t.co/A7QRBhRQ3v https://t.co/MOtG9YdM0i	0	0	0
6586	Just 10 countries, only 12.502 million Palestinian refugees in the world, non-treatment, nine of which are in developing countries, the rich are not - the UN @Refugees https: // t. Co / A7QRBhRQ3v is https: //t.co/ MOtG9YdM0i	0	0	0
6587	Just ten countries deal with 12.5 million 20 million non-Palestinian refugees in the world, nine of them are in developing regions, the rich do not - @Refugees UN https://t.co/A7QRBhRQ3v https : //t.co/MOtG9YdM0i	0	0	0
6588	You've got to see this to believe this. This is #EuropeanSuicide in #Germany... #RefugeesNotWelcome #MigrationIsJihad https://t.co/ZYXYaLPmYj	1	0	1
6589	We must see to believe. This is in #Germany #EuropeanSuicide ... #RefugeesNotWelcome #MigrationIsJihad https://t.co/ZYXYaLPmYj	1	0	1
6590	You have to see this to believe it. This is #EuropeanSuicide in #Germany ... #RefugeesNotWelcome #MigrationIsJihad https://t.co/ZYXYaLPmYj	1	0	1
6591	@ippatel @jeetensingh These illegal migrants must b deported without any remorse&amp;pity&amp; till they R still in India they must be denied all privileges &amp; facilities made available 2 other countrymen plus their movements &amp; whereabouts must b k	1	0	1
6592	@Jeetensingh @ippatel these illegal immigrants should be deported without remorse B & A; In sympathy and amp; Yet in India until R must reject all authority & A; Resources were two other compatriots on their movements & A; To be placed Bk	1	0	1
6593	@ippatel @jeetensingh These illegal migrants should be deported without any remorse b & amp; & Amp pity; until R still in India should be denied all privileges & amp; resources made available two other compatriots over their movements & amp; whereabouts should Bk	1	0	1
6594	Get rid of @SenKamalaHarris #VoteRed - #BuildTheWall from the Pacific Ocean to the Gulf of Mexico - #NoDACA #NoAmnesty #Deport all illeagles and their families - #ProudAmerican #AmericaFirst #MAGA #KAG	1	0	1
